net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Endinet,8.716887000000027e+17,Tramstraat,5611CN,5611CP,EINDHOVEN,14,100.0,100.0,,3x25,7445.86,14.29,0.0
Endinet,8.716887000000027e+17,Tramstraat,5611CP,5611CR,EINDHOVEN,10,100.0,100.0,,3x25,6631.7,20.0,0.0
Endinet,8.716887000000027e+17,Tramstraat,5611CR,5611CR,EINDHOVEN,10,100.0,100.0,,1x35,10383.0,30.0,0.0
Endinet,8.716887000000027e+17,Augustijnendreef,5611CS,5611CS,EINDHOVEN,16,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,8.716887000000027e+17,Augustijnendreef,5611CS,5611CV,EINDHOVEN,11,100.0,100.0,,1x35,6150.64,0.0,0.0
Endinet,8.716887000000027e+17,Nachtegaallaan,5611CV,5611CX,EINDHOVEN,37,100.0,100.0,,3x25,6337.19,8.11,0.0
Endinet,8.716887000000027e+17,De Remise,5611CX,5611CZ,EINDHOVEN,61,100.0,100.0,,1x35,3542.38,3.28,0.0
Endinet,8.716887000000027e+17,Vestdijk,5611CZ,5611DA,EINDHOVEN,10,100.0,100.0,,3x63,2593.95,10.0,0.0
Endinet,8.716887000000027e+17,Nieuwstraat,5611DA,5611DA,EINDHOVEN,10,100.0,100.0,,1x35,18267.4,10.0,0.0
Endinet,8.716887000000027e+17,Nieuwstraat,5611DA,5611DB,EINDHOVEN,18,100.0,88.89,,3x63,11106.72,16.67,0.0
Endinet,8.716887000000027e+17,Nieuwstraat,5611DB,5611DD,EINDHOVEN,10,100.0,100.0,,3x35,14643.5,0.0,0.0
Endinet,8.716887000000027e+17,Oude Stadsgracht,5611DD,5611DE,EINDHOVEN,31,100.0,96.77,,3x35,5034.9,6.45,0.0
Endinet,8.716887000000027e+17,Catharinaplein,5611DE,5611DE,EINDHOVEN,12,100.0,100.0,,3x25,9443.58,8.33,0.0
Endinet,8.716887000000027e+17,Catharinaplein,5611DE,5611DG,EINDHOVEN,11,100.0,100.0,,3x63,1652.91,0.0,0.0
Endinet,8.716887000000027e+17,Oude Stadsgracht,5611DG,5611DH,EINDHOVEN,33,100.0,96.97,,3x50,3032.05,6.06,0.0
Endinet,8.716887000000027e+17,Oude Stadsgracht,5611DH,5611DJ,EINDHOVEN,22,100.0,100.0,,1x35,1608.32,0.0,0.0
Endinet,8.716887000000027e+17,Oude Stadsgracht,5611DJ,5611DK,EINDHOVEN,33,100.0,96.97,,1x35,86275.97,6.06,0.0
Endinet,8.716887000000027e+17,Heuvel Galerie,5611DK,5611DK,EINDHOVEN,15,100.0,100.0,,3x25,26813.87,0.0,0.0
Endinet,8.716887000000027e+17,Heuvel Galerie,5611DK,5611DK,EINDHOVEN,10,100.0,100.0,,3x35,36448.9,0.0,0.0
Endinet,8.716887000000027e+17,Heuvel Galerie,5611DK,5611DK,EINDHOVEN,10,100.0,100.0,,3x50,37695.2,30.0,0.0
Endinet,8.716887000000027e+17,Heuvel Galerie,5611DK,5611DK,EINDHOVEN,11,100.0,63.64,,3x63,33274.15,45.45,0.0
Endinet,8.716887000000027e+17,Heuvel Galerie,5611DK,5611DL,EINDHOVEN,25,100.0,96.0,,3x25,2686.04,4.0,0.0
Endinet,8.716887000000027e+17,Gedempte Gracht,5611DL,5611DL,EINDHOVEN,13,100.0,100.0,,1x35,2343.08,7.69,0.0
Endinet,8.716887000000027e+17,Gedempte Gracht,5611DL,5611DM,EINDHOVEN,41,100.0,100.0,,3x25,3458.46,4.88,0.0
Endinet,8.716887000000027e+17,Gedempte Gracht,5611DM,5611EA,EINDHOVEN,10,100.0,100.0,,3x25,13946.6,30.0,0.0
Endinet,8.716887000000027e+17,Markt,5611EB,5611EC,EINDHOVEN,10,100.0,100.0,,3x25,29295.7,20.0,0.0
Endinet,8.716887000000027e+17,Markt,5611EC,5611ED,EINDHOVEN,10,100.0,100.0,,3x25,33278.9,30.0,0.0
Endinet,8.716887000000027e+17,Jan van Hooffstraat,5611ED,5611EE,EINDHOVEN,12,100.0,100.0,,3x50,10905.42,0.0,0.0
Endinet,8.716887000000027e+17,Jan van Lieshoutstraat,5611EE,5611EE,EINDHOVEN,14,100.0,100.0,,3x25,9913.07,7.14,0.0
Endinet,8.716887000000027e+17,Jan van Lieshoutstraat,5611EE,5611EG,EINDHOVEN,12,100.0,100.0,,3x50,25678.67,16.67,0.0
Endinet,8.716887000000027e+17,Ten Hagestraat,5611EG,5611EH,EINDHOVEN,51,100.0,98.04,,3x50,6317.8,1.96,0.0
Endinet,8.716887000000027e+17,Smalle Haven,5611EH,5611EH,EINDHOVEN,13,100.0,100.0,,3x25,6632.23,23.08,0.0
Endinet,8.716887000000027e+17,Smalle Haven,5611EJ,5611EJ,EINDHOVEN,51,100.0,98.04,,3x25,1940.09,0.0,0.0
Endinet,8.716887000000027e+17,Smalle Haven,5611EJ,5611EJ,EINDHOVEN,10,100.0,100.0,,3x50,11816.5,10.0,0.0
Endinet,8.716887000000027e+17,Begijnenhof,5611EK,5611EK,EINDHOVEN,31,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,8.716887000000027e+17,Begijnenhof,5611EK,5611EL,EINDHOVEN,10,100.0,90.0,,1x35,20047.2,30.0,0.0
Endinet,8.716887000000027e+17,Stadhuisplein,5611EM,5611EN,EINDHOVEN,10,100.0,90.0,,1x35,16499.0,40.0,0.0
Endinet,8.716887000000027e+17,Stratumseind,5611EN,5611EP,EINDHOVEN,10,100.0,100.0,,3x50,18344.3,50.0,0.0
Endinet,8.716887000000027e+17,Stratumseind,5611EP,5611EP,EINDHOVEN,10,100.0,100.0,,3x25,25921.8,40.0,0.0
Endinet,8.716887000000027e+17,Stratumseind,5611ER,5611ER,EINDHOVEN,19,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,8.716887000000027e+17,Stratumseind,5611ER,5611ER,EINDHOVEN,11,100.0,100.0,,3x25,14705.55,54.55,0.0
Endinet,8.716887000000027e+17,Stratumseind,5611ER,5611ES,EINDHOVEN,10,100.0,100.0,,3x63,30675.6,50.0,0.0
Endinet,8.716887000000027e+17,Stratumseind,5611ET,5611EV,EINDHOVEN,12,100.0,66.67,,3x63,29669.92,25.0,0.0
Endinet,8.716887000000027e+17,Stratumseind,5611EV,5611EX,EINDHOVEN,13,100.0,100.0,,3x35,15385.62,30.77,0.0
Endinet,8.716887000000027e+17,Molenveld,5611EX,5611EX,EINDHOVEN,10,100.0,80.0,,3x25,5871.6,10.0,0.0
Endinet,8.716887000000027e+17,Bleekweg,5611EZ,5611EZ,EINDHOVEN,26,100.0,100.0,,1x35,0.0,0.0,0.0
Endinet,8.716887000000027e+17,Bleekweg,5611EZ,5611GB,EINDHOVEN,10,100.0,90.0,,1x35,9635.6,40.0,0.0
Endinet,8.716887000000027e+17,Keizersgracht,5611GB,5611GC,EINDHOVEN,14,100.0,92.86,,3x63,11301.36,7.14,0.0
Endinet,8.716887000000027e+17,Keizersgracht,5611GC,5611GD,EINDHOVEN,20,100.0,95.0,,3x35,8171.85,5.0,0.0
Endinet,8.716887000000027e+17,Keizersgracht,5611GD,5611GD,EINDHOVEN,10,100.0,90.0,,3x25,32574.4,20.0,0.0
Endinet,8.716887000000027e+17,Keizersgracht,5611GD,5611GE,EINDHOVEN,12,100.0,58.33,,3x50,7503.67,16.67,0.0
Endinet,8.716887000000027e+17,Wal,5611GE,5611GG,EINDHOVEN,12,100.0,100.0,,3x25,11253.33,25.0,0.0
Endinet,8.716887000000027e+17,Wal,5611GG,5611GH,EINDHOVEN,11,100.0,90.91,,1x35,5709.0,0.0,0.0
Endinet,8.716887000000027e+17,Kerkstraat,5611GH,5611GJ,EINDHOVEN,12,100.0,100.0,,3x25,5931.17,0.0,0.0
Endinet,8.716887000000027e+17,Kerkstraat,5611GJ,5611GJ,EINDHOVEN,10,100.0,100.0,,1x35,6697.1,30.0,0.0
Endinet,8.716887000000027e+17,Kerkstraat,5611GJ,5611GK,EINDHOVEN,10,100.0,90.0,,1x35,6442.1,0.0,0.0
Endinet,8.716887000000027e+17,Kerkstraat,5611GK,5611GK,EINDHOVEN,10,100.0,100.0,,3x25,11685.8,0.0,0.0
Endinet,8.716887000000027e+17,Kerkstraat,5611GK,5611GL,EINDHOVEN,10,100.0,90.0,,3x63,21893.8,20.0,0.0
Endinet,8.716887000000027e+17,Rechtestraat,5611GL,5611GM,EINDHOVEN,10,100.0,100.0,,3x80,35774.5,10.0,0.0
Endinet,8.716887000000027e+17,Rechtestraat,5611GN,5611GN,EINDHOVEN,10,100.0,100.0,,1x35,30740.4,0.0,0.0
Endinet,8.716887000000027e+17,Rechtestraat,5611GP,5611GP,EINDHOVEN,11,100.0,90.91,,1x35,15429.18,0.0,0.0
Endinet,8.716887000000027e+17,Rechtestraat,5611GP,5611GR,EINDHOVEN,10,100.0,100.0,,3x63,32829.1,0.0,0.0
Endinet,8.716887000000027e+17,Hooghuisstraat,5611GS,5611GS,EINDHOVEN,18,100.0,100.0,,1x35,12406.29,0.0,0.0
Endinet,8.716887000000027e+17,Hooghuisstraat,5611GS,5611GS,EINDHOVEN,10,100.0,100.0,,3x25,27451.1,20.0,0.0
Endinet,8.716887000000027e+17,Hooghuisstraat,5611GS,5611GT,EINDHOVEN,10,100.0,100.0,,3x80,21949.6,0.0,0.0
Endinet,8.716887000000027e+17,Hooghuisstraat,5611GT,5611GV,EINDHOVEN,20,100.0,90.0,,3x63,4685.15,10.0,0.0
Endinet,8.716887000000027e+17,Mauritsstraat,5611GV,5611GW,EINDHOVEN,10,100.0,90.0,,3x25,5919.4,0.0,0.0
Endinet,8.716887000000027e+17,Krabbendampad,5611GW,5611GZ,EINDHOVEN,10,100.0,100.0,,3x25,15071.9,10.0,0.0
Endinet,8.716887000000027e+17,De Stadspoort,5611GZ,5611HA,EINDHOVEN,22,100.0,90.91,,3x63,7076.64,4.55,0.0
Endinet,8.716887000000027e+17,Willemstraat,5611HA,5611HB,EINDHOVEN,11,100.0,100.0,,3x35,2934.39,0.0,0.0
Endinet,8.716887000000027e+17,Willemstraat,5611HB,5611HB,EINDHOVEN,11,100.0,100.0,,3x25,0.0,0.0,0.0
Endinet,8.716887000000027e+17,Willemstraat,5611HB,5611HC,EINDHOVEN,38,100.0,100.0,,3x35,3817.04,5.26,0.0
Endinet,8.716887000000027e+17,Willemstraat,5611HC,5611HC,EINDHOVEN,11,100.0,100.0,,1x35,10642.64,18.18,0.0
Endinet,8.716887000000027e+17,Willemstraat,5611HC,5611HD,EINDHOVEN,10,100.0,80.0,,3x50,31670.9,20.0,0.0
Endinet,8.716887000000027e+17,Wilhelminaplein,5611HE,5611HE,EINDHOVEN,11,100.0,100.0,,1x35,14642.0,0.0,0.0
Endinet,8.716887000000027e+17,Wilhelminaplein,5611HE,5611HG,EINDHOVEN,10,100.0,90.0,,3x35,15625.1,20.0,0.0
Endinet,8.716887000000027e+17,Wilhelminaplein,5611HG,5611HG,EINDHOVEN,10,100.0,100.0,,1x35,4621.3,0.0,0.0
Endinet,8.716887000000027e+17,Wilhelminaplein,5611HG,5611HH,EINDHOVEN,22,100.0,100.0,,3x63,1524.0,0.0,0.0
Endinet,8.716887000000027e+17,Prins Hendrikstraat,5611HH,5611HJ,EINDHOVEN,35,100.0,100.0,,3x25,2159.6,2.86,0.0
Endinet,8.716887000000027e+17,Prins Hendrikstraat,5611HJ,5611HJ,EINDHOVEN,10,100.0,100.0,,3x25,0.0,0.0,0.0
Endinet,8.716887000000027e+17,Prins Hendrikstraat,5611HJ,5611HK,EINDHOVEN,17,100.0,100.0,,3x25,3500.42,5.88,0.0
Endinet,8.716887000000027e+17,Prins Hendrikstraat,5611HK,5611HL,EINDHOVEN,37,100.0,100.0,,1x35,3275.11,13.51,0.0
Endinet,8.716887000000027e+17,Prins Hendrikstraat,5611HL,5611HM,EINDHOVEN,18,100.0,100.0,,3x25,3988.39,11.11,0.0
Endinet,8.716887000000027e+17,Smitsstraat,5611HM,5611HN,EINDHOVEN,16,93.75,100.0,,3x25,2639.38,0.0,0.0
Endinet,8.716887000000027e+17,Heilige Geeststraat,5611HN,5611HN,EINDHOVEN,10,100.0,100.0,,3x25,0.0,0.0,0.0
Endinet,8.716887000000027e+17,Heilige Geeststraat,5611HN,5611HP,EINDHOVEN,15,100.0,100.0,,3x35,3994.27,0.0,0.0
Endinet,8.716887000000027e+17,Heilige Geeststraat,5611HP,5611HP,EINDHOVEN,10,100.0,100.0,,3x25,0.0,0.0,0.0
Endinet,8.716887000000027e+17,Heilige Geeststraat,5611HP,5611HR,EINDHOVEN,15,100.0,100.0,,3x50,2357.8,0.0,0.0
Endinet,8.716887000000027e+17,Heilige Geeststraat,5611HR,5611HS,EINDHOVEN,13,100.0,100.0,,3x25,2991.54,23.08,0.0
Endinet,8.716887000000027e+17,Julianastraat,5611HS,5611HT,EINDHOVEN,11,100.0,100.0,,3x25,7344.18,9.09,0.0
Endinet,8.716887000000027e+17,Julianastraat,5611HT,5611HV,EINDHOVEN,27,100.0,100.0,,3x25,2150.52,7.41,0.0
Endinet,8.716887000000027e+17,Spijndhof,5611HV,5611HX,EINDHOVEN,17,100.0,100.0,,3x25,2717.47,0.0,0.0
Endinet,8.716887000000027e+17,Julianahof,5611HX,5611HZ,EINDHOVEN,53,100.0,100.0,,1x35,3537.67,3.77,0.0
Endinet,8.716887000000027e+17,Charlotte van Bourbonhof,5611HZ,5611JA,EINDHOVEN,20,100.0,100.0,,1x35,3077.15,0.0,0.0
Endinet,8.716887000000027e+17,St Catharinastraat,5611JA,5611JA,EINDHOVEN,10,100.0,100.0,,1x35,3076.3,90.0,0.0
Endinet,8.716887000000027e+17,St Catharinastraat,5611JA,5611JA,EINDHOVEN,14,100.0,100.0,,1x35,4984.9,7.14,0.0
Endinet,8.716887000000027e+17,St Catharinastraat,5611JA,5611JB,EINDHOVEN,23,100.0,100.0,,3x25,1645.43,0.0,0.0
Endinet,8.716887000000027e+17,St Catharinastraat,5611JB,5611JC,EINDHOVEN,14,100.0,100.0,,1x35,3415.14,0.0,0.0
Endinet,8.716887000000027e+17,St Catharinastraat,5611JC,5611JD,EINDHOVEN,15,100.0,100.0,,1x35,3957.07,0.0,0.0
Endinet,8.716887000000027e+17,St Catharinastraat,5611JD,5611JE,EINDHOVEN,13,100.0,76.92,,3x25,948.15,0.0,0.0
Endinet,8.716887000000027e+17,Anna van Egmondstraat,5611JE,5611JG,EINDHOVEN,10,100.0,100.0,,3x25,3984.3,0.0,0.0
Endinet,8.716887000000027e+17,Oranjestraat,5611JG,5611JH,EINDHOVEN,14,100.0,100.0,,1x35,4468.36,7.14,0.0
Endinet,8.716887000000027e+17,Oranjestraat,5611JH,5611JJ,EINDHOVEN,35,100.0,100.0,,3x25,2759.37,0.0,0.0
Endinet,8.716887000000027e+17,St Catharinastraat,5611JJ,5611JK,EINDHOVEN,11,100.0,100.0,,3x25,3223.64,0.0,0.0
